"pos.1" "pos.2" "b.mod" "sep.dist" "pic_name"
12 10 9.79795897113271 0.00025958823816079 "plot_large_p_small_n_30_20_0_1_2.png"
12 11 4.24264068711928 0.00165042043712662 "plot_large_p_small_n_30_20_0_1_2.png"
12 12 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
12 13 8.83176086632785 0.0030776822751401 "plot_large_p_small_n_30_20_0_1_2.png"
12 14 6.48074069840786 0.00306961216929221 "plot_large_p_small_n_30_20_0_1_2.png"
12 15 5.8309518948453 0.00307703020250268 "plot_large_p_small_n_30_20_0_1_2.png"
12 16 6.92820323027551 0.00294057160799997 "plot_large_p_small_n_30_20_0_1_2.png"
12 17 7.87400787401181 0.00292243860537382 "plot_large_p_small_n_30_20_0_1_2.png"
12 18 3.74165738677394 0.000278236651976673 "plot_large_p_small_n_30_20_0_1_2.png"
12 19 4.24264068711928 0.00301513986094266 "plot_large_p_small_n_30_20_0_1_2.png"
12 20 8.24621125123532 0.00306134032511496 "plot_large_p_small_n_30_20_0_1_2.png"
13 1 6.48074069840786 1.00657726654267e-05 "plot_large_p_small_n_30_20_0_1_2.png"
13 2 8.48528137423857 0.0402513307895903 "plot_large_p_small_n_30_20_0_1_2.png"
13 3 5.8309518948453 1.68923835653752e-07 "plot_large_p_small_n_30_20_0_1_2.png"
13 4 4.69041575982343 1.49962354226156e-06 "plot_large_p_small_n_30_20_0_1_2.png"
13 5 4.89897948556636 9.18060247933456e-05 "plot_large_p_small_n_30_20_0_1_2.png"
13 6 9.05538513813742 0.000503482513565213 "plot_large_p_small_n_30_20_0_1_2.png"
13 7 7.07106781186548 5.53241170769563e-06 "plot_large_p_small_n_30_20_0_1_2.png"
13 8 8.36660026534076 5.69433785036594e-05 "plot_large_p_small_n_30_20_0_1_2.png"
13 9 13.6381816969859 1.26894043206591 "plot_large_p_small_n_30_20_0_1_2.png"
13 10 7.74596669241483 0.00333727051330089 "plot_large_p_small_n_30_20_0_1_2.png"
13 11 6.32455532033676 0.00142726183801349 "plot_large_p_small_n_30_20_0_1_2.png"
13 12 8.83176086632785 0.0030776822751401 "plot_large_p_small_n_30_20_0_1_2.png"
13 13 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
13 14 6.16441400296898 8.07010584789568e-06 "plot_large_p_small_n_30_20_0_1_2.png"
13 15 7.61577310586391 6.52072637425002e-07 "plot_large_p_small_n_30_20_0_1_2.png"
13 16 7.34846922834953 0.000137110667140135 "plot_large_p_small_n_30_20_0_1_2.png"
13 17 7.48331477354788 0.000155243669766286 "plot_large_p_small_n_30_20_0_1_2.png"
13 18 7.34846922834953 0.00335591892711678 "plot_large_p_small_n_30_20_0_1_2.png"
13 19 7.61577310586391 6.25424141974392e-05 "plot_large_p_small_n_30_20_0_1_2.png"
13 20 8 1.63419500251478e-05 "plot_large_p_small_n_30_20_0_1_2.png"
14 1 4.89897948556636 1.995666817531e-06 "plot_large_p_small_n_30_20_0_1_2.png"
14 2 6 0.0402432606837424 "plot_large_p_small_n_30_20_0_1_2.png"
14 3 3.16227766016838 8.23902968354943e-06 "plot_large_p_small_n_30_20_0_1_2.png"
14 4 6.6332495807108 6.57048230563412e-06 "plot_large_p_small_n_30_20_0_1_2.png"
14 5 5.29150262212918 8.37359189454499e-05 "plot_large_p_small_n_30_20_0_1_2.png"
14 6 5.29150262212918 0.000495412407717317 "plot_large_p_small_n_30_20_0_1_2.png"
14 7 5.47722557505166 2.53769414020005e-06 "plot_large_p_small_n_30_20_0_1_2.png"
14 8 9.05538513813742 4.88732726557637e-05 "plot_large_p_small_n_30_20_0_1_2.png"
14 9 12.1655250605964 1.26893236196006 "plot_large_p_small_n_30_20_0_1_2.png"
14 10 5.65685424949238 0.003329200407453 "plot_large_p_small_n_30_20_0_1_2.png"
14 11 5.09901951359278 0.00141919173216559 "plot_large_p_small_n_30_20_0_1_2.png"
14 12 6.48074069840786 0.00306961216929221 "plot_large_p_small_n_30_20_0_1_2.png"
14 13 6.16441400296898 8.07010584789568e-06 "plot_large_p_small_n_30_20_0_1_2.png"
14 14 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
14 15 6.78232998312527 7.41803321047068e-06 "plot_large_p_small_n_30_20_0_1_2.png"
14 16 4.69041575982343 0.000129040561292239 "plot_large_p_small_n_30_20_0_1_2.png"
14 17 6 0.00014717356391839 "plot_large_p_small_n_30_20_0_1_2.png"
14 18 5.47722557505166 0.00334784882126888 "plot_large_p_small_n_30_20_0_1_2.png"
14 19 4.89897948556636 5.44723083495436e-05 "plot_large_p_small_n_30_20_0_1_2.png"
14 20 5.8309518948453 8.27184417725209e-06 "plot_large_p_small_n_30_20_0_1_2.png"
15 1 6 9.41370002800168e-06 "plot_large_p_small_n_30_20_0_1_2.png"
15 2 6.78232998312527 0.0402506787169528 "plot_large_p_small_n_30_20_0_1_2.png"
15 3 5.65685424949238 8.20996473078754e-07 "plot_large_p_small_n_30_20_0_1_2.png"
15 4 7.21110255092798 8.47550904836556e-07 "plot_large_p_small_n_30_20_0_1_2.png"
15 5 5.8309518948453 9.11539521559205e-05 "plot_large_p_small_n_30_20_0_1_2.png"
15 6 5.47722557505166 0.000502830440927788 "plot_large_p_small_n_30_20_0_1_2.png"
15 7 8.12403840463596 4.88033907027063e-06 "plot_large_p_small_n_30_20_0_1_2.png"
15 8 11.13552872566 5.62913058662344e-05 "plot_large_p_small_n_30_20_0_1_2.png"
15 9 14.2828568570857 1.26893977999327 "plot_large_p_small_n_30_20_0_1_2.png"
15 10 8.12403840463596 0.00333661844066347 "plot_large_p_small_n_30_20_0_1_2.png"
15 11 3.16227766016838 0.00142660976537606 "plot_large_p_small_n_30_20_0_1_2.png"
15 12 5.8309518948453 0.00307703020250268 "plot_large_p_small_n_30_20_0_1_2.png"
15 13 7.61577310586391 6.52072637425002e-07 "plot_large_p_small_n_30_20_0_1_2.png"
15 14 6.78232998312527 7.41803321047068e-06 "plot_large_p_small_n_30_20_0_1_2.png"
15 15 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
15 16 7.87400787401181 0.00013645859450271 "plot_large_p_small_n_30_20_0_1_2.png"
15 17 4.89897948556636 0.000154591597128861 "plot_large_p_small_n_30_20_0_1_2.png"
15 18 6.48074069840786 0.00335526685447935 "plot_large_p_small_n_30_20_0_1_2.png"
15 19 5.47722557505166 6.18903415600142e-05 "plot_large_p_small_n_30_20_0_1_2.png"
15 20 6.32455532033676 1.56898773877228e-05 "plot_large_p_small_n_30_20_0_1_2.png"
16 1 4 0.000127044894474708 "plot_large_p_small_n_30_20_0_1_2.png"
16 2 7.34846922834953 0.0401142201224501 "plot_large_p_small_n_30_20_0_1_2.png"
16 3 4.69041575982343 0.000137279590975789 "plot_large_p_small_n_30_20_0_1_2.png"
16 4 8.12403840463596 0.000135611043597873 "plot_large_p_small_n_30_20_0_1_2.png"
16 5 5.29150262212918 4.53046423467892e-05 "plot_large_p_small_n_30_20_0_1_2.png"
16 6 6.6332495807108 0.000366371846425078 "plot_large_p_small_n_30_20_0_1_2.png"
16 7 4.47213595499958 0.000131578255432439 "plot_large_p_small_n_30_20_0_1_2.png"
16 8 10 8.01672886364754e-05 "plot_large_p_small_n_30_20_0_1_2.png"
16 9 11.916375287813 1.26880332139877 "plot_large_p_small_n_30_20_0_1_2.png"
16 10 6.78232998312527 0.00320015984616076 "plot_large_p_small_n_30_20_0_1_2.png"
16 11 6 0.00129015117087335 "plot_large_p_small_n_30_20_0_1_2.png"
16 12 6.92820323027551 0.00294057160799997 "plot_large_p_small_n_30_20_0_1_2.png"
16 13 7.34846922834953 0.000137110667140135 "plot_large_p_small_n_30_20_0_1_2.png"
16 14 4.69041575982343 0.000129040561292239 "plot_large_p_small_n_30_20_0_1_2.png"
16 15 7.87400787401181 0.00013645859450271 "plot_large_p_small_n_30_20_0_1_2.png"
16 16 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
16 17 7.07106781186548 1.81330026261508e-05 "plot_large_p_small_n_30_20_0_1_2.png"
16 18 7.07106781186548 0.00321880825997664 "plot_large_p_small_n_30_20_0_1_2.png"
16 19 5.8309518948453 7.45682529426956e-05 "plot_large_p_small_n_30_20_0_1_2.png"
16 20 6.48074069840786 0.000120768717114987 "plot_large_p_small_n_30_20_0_1_2.png"
17 1 5.29150262212918 0.000145177897100859 "plot_large_p_small_n_30_20_0_1_2.png"
17 2 8.48528137423857 0.040096087119824 "plot_large_p_small_n_30_20_0_1_2.png"
17 3 4.89897948556636 0.000155412593601939 "plot_large_p_small_n_30_20_0_1_2.png"
17 4 5.65685424949238 0.000153744046224024 "plot_large_p_small_n_30_20_0_1_2.png"
17 5 4.69041575982343 6.34376449729401e-05 "plot_large_p_small_n_30_20_0_1_2.png"
17 6 6.16441400296898 0.000348238843798927 "plot_large_p_small_n_30_20_0_1_2.png"
17 7 7.34846922834953 0.00014971125805859 "plot_large_p_small_n_30_20_0_1_2.png"
17 8 9.2736184954957 9.83002912626262e-05 "plot_large_p_small_n_30_20_0_1_2.png"
17 9 15.3622914957372 1.26878518839614 "plot_large_p_small_n_30_20_0_1_2.png"
17 10 6 0.00318202684353461 "plot_large_p_small_n_30_20_0_1_2.png"
17 11 4.69041575982343 0.0012720181682472 "plot_large_p_small_n_30_20_0_1_2.png"
17 12 7.87400787401181 0.00292243860537382 "plot_large_p_small_n_30_20_0_1_2.png"
17 13 7.48331477354788 0.000155243669766286 "plot_large_p_small_n_30_20_0_1_2.png"
17 14 6 0.00014717356391839 "plot_large_p_small_n_30_20_0_1_2.png"
17 15 4.89897948556636 0.000154591597128861 "plot_large_p_small_n_30_20_0_1_2.png"
17 16 7.07106781186548 1.81330026261508e-05 "plot_large_p_small_n_30_20_0_1_2.png"
17 17 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
17 18 6.92820323027551 0.00320067525735049 "plot_large_p_small_n_30_20_0_1_2.png"
17 19 6.48074069840786 9.27012555688464e-05 "plot_large_p_small_n_30_20_0_1_2.png"
17 20 4.69041575982343 0.000138901719741138 "plot_large_p_small_n_30_20_0_1_2.png"
18 1 6.32455532033676 0.00334585315445135 "plot_large_p_small_n_30_20_0_1_2.png"
18 2 4.47213595499958 0.0368954118624735 "plot_large_p_small_n_30_20_0_1_2.png"
18 3 6.16441400296898 0.00335608785095243 "plot_large_p_small_n_30_20_0_1_2.png"
18 4 6.78232998312527 0.00335441930357451 "plot_large_p_small_n_30_20_0_1_2.png"
18 5 6.16441400296898 0.00326411290232343 "plot_large_p_small_n_30_20_0_1_2.png"
18 6 5.29150262212918 0.00285243641355156 "plot_large_p_small_n_30_20_0_1_2.png"
18 7 7.34846922834953 0.00335038651540908 "plot_large_p_small_n_30_20_0_1_2.png"
18 8 7.48331477354788 0.00329897554861312 "plot_large_p_small_n_30_20_0_1_2.png"
18 9 14.142135623731 1.26558451313879 "plot_large_p_small_n_30_20_0_1_2.png"
18 10 8.83176086632785 1.86484138158826e-05 "plot_large_p_small_n_30_20_0_1_2.png"
18 11 4.69041575982343 0.00192865708910329 "plot_large_p_small_n_30_20_0_1_2.png"
18 12 3.74165738677394 0.000278236651976673 "plot_large_p_small_n_30_20_0_1_2.png"
18 13 7.34846922834953 0.00335591892711678 "plot_large_p_small_n_30_20_0_1_2.png"
18 14 5.47722557505166 0.00334784882126888 "plot_large_p_small_n_30_20_0_1_2.png"
18 15 6.48074069840786 0.00335526685447935 "plot_large_p_small_n_30_20_0_1_2.png"
18 16 7.07106781186548 0.00321880825997664 "plot_large_p_small_n_30_20_0_1_2.png"
18 17 6.92820323027551 0.00320067525735049 "plot_large_p_small_n_30_20_0_1_2.png"
18 18 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
18 19 4.89897948556636 0.00329337651291934 "plot_large_p_small_n_30_20_0_1_2.png"
18 20 7.74596669241483 0.00333957697709163 "plot_large_p_small_n_30_20_0_1_2.png"
19 1 5.09901951359278 5.24766415320126e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 2 3.74165738677394 0.0401887883753928 "plot_large_p_small_n_30_20_0_1_2.png"
19 3 4 6.2711338033093e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 4 7.07106781186548 6.10427906551777e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 5 4.89897948556636 2.92636105959063e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 6 4.47213595499958 0.000440940099367774 "plot_large_p_small_n_30_20_0_1_2.png"
19 7 6.6332495807108 5.70100024897436e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 8 9.59166304662544 5.59903569377984e-06 "plot_large_p_small_n_30_20_0_1_2.png"
19 9 11.5758369027902 1.26887788965171 "plot_large_p_small_n_30_20_0_1_2.png"
19 10 7.61577310586391 0.00327472809910345 "plot_large_p_small_n_30_20_0_1_2.png"
19 11 4 0.00136471942381605 "plot_large_p_small_n_30_20_0_1_2.png"
19 12 4.24264068711928 0.00301513986094266 "plot_large_p_small_n_30_20_0_1_2.png"
19 13 7.61577310586391 6.25424141974392e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 14 4.89897948556636 5.44723083495436e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 15 5.47722557505166 6.18903415600142e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 16 5.8309518948453 7.45682529426956e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 17 6.48074069840786 9.27012555688464e-05 "plot_large_p_small_n_30_20_0_1_2.png"
19 18 4.89897948556636 0.00329337651291934 "plot_large_p_small_n_30_20_0_1_2.png"
19 19 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
19 20 6.16441400296898 4.62004641722915e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 1 4.47213595499958 6.27617735972109e-06 "plot_large_p_small_n_30_20_0_1_2.png"
20 2 9.16515138991168 0.0402349888395651 "plot_large_p_small_n_30_20_0_1_2.png"
20 3 4.47213595499958 1.65108738608015e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 4 7.48331477354788 1.48423264828862e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 5 5.09901951359278 7.54640747681978e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 6 5.09901951359278 0.000487140563540065 "plot_large_p_small_n_30_20_0_1_2.png"
20 7 5.65685424949238 1.08095383174521e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 8 11.2249721603218 4.06014284785116e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 9 15.2970585407784 1.26892409011589 "plot_large_p_small_n_30_20_0_1_2.png"
20 10 4.47213595499958 0.00332092856327575 "plot_large_p_small_n_30_20_0_1_2.png"
20 11 5.47722557505166 0.00141091988798834 "plot_large_p_small_n_30_20_0_1_2.png"
20 12 8.24621125123532 0.00306134032511496 "plot_large_p_small_n_30_20_0_1_2.png"
20 13 8 1.63419500251478e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 14 5.8309518948453 8.27184417725209e-06 "plot_large_p_small_n_30_20_0_1_2.png"
20 15 6.32455532033676 1.56898773877228e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 16 6.48074069840786 0.000120768717114987 "plot_large_p_small_n_30_20_0_1_2.png"
20 17 4.69041575982343 0.000138901719741138 "plot_large_p_small_n_30_20_0_1_2.png"
20 18 7.74596669241483 0.00333957697709163 "plot_large_p_small_n_30_20_0_1_2.png"
20 19 6.16441400296898 4.62004641722915e-05 "plot_large_p_small_n_30_20_0_1_2.png"
20 20 0 0 "plot_large_p_small_n_30_20_0_1_2.png"
1 1 0 0 "plot_large_p_small_n_30_20_0_1_3.png"
1 2 5.47722557505166 0.000381109514690341 "plot_large_p_small_n_30_20_0_1_3.png"
1 3 5.09901951359278 3.90736678274285e-05 "plot_large_p_small_n_30_20_0_1_3.png"
1 4 8.36660026534076 7.25887796015725e-05 "plot_large_p_small_n_30_20_0_1_3.png"
1 5 6.78232998312527 8.87211334644284e-06 "plot_large_p_small_n_30_20_0_1_3.png"
1 6 6.32455532033676 7.4203485630158e-06 "plot_large_p_small_n_30_20_0_1_3.png"
1 7 11.4017542509914 0.86685724918602 "plot_large_p_small_n_30_20_0_1_3.png"
1 8 7.07106781186548 0.000697811929480152 "plot_large_p_small_n_30_20_0_1_3.png"
1 9 11.7473401244707 0.0121561801349956 "plot_large_p_small_n_30_20_0_1_3.png"
1 10 10.3923048454133 6.07649585550499e-05 "plot_large_p_small_n_30_20_0_1_3.png"
1 11 6.92820323027551 1.22991473154331e-06 "plot_large_p_small_n_30_20_0_1_3.png"
1 12 7.87400787401181 0.030636301656572 "plot_large_p_small_n_30_20_0_1_3.png"
1 13 7.34846922834953 6.82253369829669e-06 "plot_large_p_small_n_30_20_0_1_3.png"
1 14 6.48074069840786 0.00460302778862176 "plot_large_p_small_n_30_20_0_1_3.png"
1 15 5.47722557505166 3.60044431872321e-06 "plot_large_p_small_n_30_20_0_1_3.png"
1 16 7.48331477354788 9.54457145672561e-08 "plot_large_p_small_n_30_20_0_1_3.png"
1 17 5.8309518948453 0.000988669405785626 "plot_large_p_small_n_30_20_0_1_3.png"
1 18 6.48074069840786 2.27080798926294e-06 "plot_large_p_small_n_30_20_0_1_3.png"
1 19 6.16441400296898 4.70154172863304e-05 "plot_large_p_small_n_30_20_0_1_3.png"
1 20 6.32455532033676 5.16002771828148e-05 "plot_large_p_small_n_30_20_0_1_3.png"
2 1 5.47722557505166 0.000381109514690341 "plot_large_p_small_n_30_20_0_1_3.png"
2 2 0 0 "plot_large_p_small_n_30_20_0_1_3.png"
2 3 4.89897948556636 0.000342035846862912 "plot_large_p_small_n_30_20_0_1_3.png"
2 4 7.87400787401181 0.000308520735088768 "plot_large_p_small_n_30_20_0_1_3.png"
2 5 6.16441400296898 0.000372237401343898 "plot_large_p_small_n_30_20_0_1_3.png"
2 6 6.32455532033676 0.000388529863253357 "plot_large_p_small_n_30_20_0_1_3.png"
2 7 11.4891252930761 0.866476139671329 "plot_large_p_small_n_30_20_0_1_3.png"
2 8 5.09901951359278 0.000316702414789812 "plot_large_p_small_n_30_20_0_1_3.png"
2 9 10.4880884817015 0.0117750706203052 "plot_large_p_small_n_30_20_0_1_3.png"
2 10 7.87400787401181 0.000320344556135291 "plot_large_p_small_n_30_20_0_1_3.png"
2 11 7.74596669241483 0.000379879599958797 "plot_large_p_small_n_30_20_0_1_3.png"
2 12 4.69041575982343 0.0302551921418817 "plot_large_p_small_n_30_20_0_1_3.png"
2 13 6.48074069840786 0.000387932048388637 "plot_large_p_small_n_30_20_0_1_3.png"
2 14 4.89897948556636 0.00422191827393141 "plot_large_p_small_n_30_20_0_1_3.png"
2 15 6 0.000377509070371617 "plot_large_p_small_n_30_20_0_1_3.png"
2 16 6.92820323027551 0.000381014068975773 "plot_large_p_small_n_30_20_0_1_3.png"
2 17 6 0.000607559891095285 "plot_large_p_small_n_30_20_0_1_3.png"
2 18 6 0.000378838706701078 "plot_large_p_small_n_30_20_0_1_3.png"
2 19 6.32455532033676 0.00033409409740401 "plot_large_p_small_n_30_20_0_1_3.png"
2 20 4.24264068711928 0.000329509237507526 "plot_large_p_small_n_30_20_0_1_3.png"
3 1 5.09901951359278 3.90736678274285e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 2 4.89897948556636 0.000342035846862912 "plot_large_p_small_n_30_20_0_1_3.png"
3 3 0 0 "plot_large_p_small_n_30_20_0_1_3.png"
3 4 8.12403840463596 3.3515111774144e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 5 5.47722557505166 3.02015544809857e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 6 4.24264068711928 4.64940163904443e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 7 11.3137084989848 0.866818175518192 "plot_large_p_small_n_30_20_0_1_3.png"
3 8 6.6332495807108 0.000658738261652724 "plot_large_p_small_n_30_20_0_1_3.png"
3 9 11.0453610171873 0.0121171064671681 "plot_large_p_small_n_30_20_0_1_3.png"
3 10 6.32455532033676 2.16912907276214e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 11 5.8309518948453 3.78437530958852e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 12 6 0.0305972279887446 "plot_large_p_small_n_30_20_0_1_3.png"
3 13 4.69041575982343 4.58962015257252e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 14 4.89897948556636 0.00456395412079433 "plot_large_p_small_n_30_20_0_1_3.png"
3 15 5.8309518948453 3.54732235087053e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 16 9.05538513813742 3.89782221128613e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 17 9.2736184954957 0.000949595737958197 "plot_large_p_small_n_30_20_0_1_3.png"
3 18 5.29150262212918 3.68028598381656e-05 "plot_large_p_small_n_30_20_0_1_3.png"
3 19 8.24621125123532 7.94174945890193e-06 "plot_large_p_small_n_30_20_0_1_3.png"
3 20 5.47722557505166 1.25266093553863e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 1 8.36660026534076 7.25887796015725e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 2 7.87400787401181 0.000308520735088768 "plot_large_p_small_n_30_20_0_1_3.png"
4 3 8.12403840463596 3.3515111774144e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 4 0 0 "plot_large_p_small_n_30_20_0_1_3.png"
4 5 7.21110255092798 6.37166662551297e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 6 10.770329614269 8.00091281645883e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 7 6.92820323027551 0.866784660406418 "plot_large_p_small_n_30_20_0_1_3.png"
4 8 8.24621125123532 0.00062522314987858 "plot_large_p_small_n_30_20_0_1_3.png"
4 9 12.4899959967968 0.012083591355394 "plot_large_p_small_n_30_20_0_1_3.png"
4 10 9.79795897113271 1.18238210465226e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 11 9.2736184954957 7.13588648700292e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 12 8.24621125123532 0.0305637128769704 "plot_large_p_small_n_30_20_0_1_3.png"
4 13 9.2736184954957 7.94113132998692e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 14 8.36660026534076 0.00453043900902018 "plot_large_p_small_n_30_20_0_1_3.png"
4 15 7.21110255092798 6.89883352828493e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 16 10.1980390271856 7.24933338870052e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 17 9.69535971483266 0.000916080626184053 "plot_large_p_small_n_30_20_0_1_3.png"
4 18 7.87400787401181 7.03179716123096e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 19 10.4880884817015 2.55733623152421e-05 "plot_large_p_small_n_30_20_0_1_3.png"
4 20 9.38083151964686 2.09885024187577e-05 "plot_large_p_small_n_30_20_0_1_3.png"
5 1 6.78232998312527 8.87211334644284e-06 "plot_large_p_small_n_30_20_0_1_3.png"
5 2 6.16441400296898 0.000372237401343898 "plot_large_p_small_n_30_20_0_1_3.png"
5 3 5.47722557505166 3.02015544809857e-05 "plot_large_p_small_n_30_20_0_1_3.png"
5 4 7.21110255092798 6.37166662551297e-05 "plot_large_p_small_n_30_20_0_1_3.png"
5 5 0 0 "plot_large_p_small_n_30_20_0_1_3.png"
5 6 6.6332495807108 1.62924619094586e-05 "plot_large_p_small_n_30_20_0_1_3.png"
5 7 8.36660026534076 0.866848377072673 "plot_large_p_small_n_30_20_0_1_3.png"
5 8 6.6332495807108 0.000688939816133709 "plot_large_p_small_n_30_20_0_1_3.png"
5 9 8.36660026534076 0.0121473080216491 "plot_large_p_small_n_30_20_0_1_3.png"
5 10 6.6332495807108 5.18928452086071e-05 "plot_large_p_small_n_30_20_0_1_3.png"
5 11 4 7.64219861489953e-06 "plot_large_p_small_n_30_20_0_1_3.png"
5 12 5.09901951359278 0.0306274295432256 "plot_large_p_small_n_30_20_0_1_3.png"
5 13 4.69041575982343 1.56946470447395e-05 "plot_large_p_small_n_30_20_0_1_3.png"
5 14 4 0.00459415567527531 "plot_large_p_small_n_30_20_0_1_3.png"
5 15 6 5.27166902771963e-06 "plot_large_p_small_n_30_20_0_1_3.png"
5 16 7.48331477354788 8.77666763187558e-06 "plot_large_p_small_n_30_20_0_1_3.png"
5 17 9.2736184954957 0.000979797292439183 "plot_large_p_small_n_30_20_0_1_3.png"
5 18 5.09901951359278 6.6013053571799e-06 "plot_large_p_small_n_30_20_0_1_3.png"
5 19 8.48528137423857 3.81433039398876e-05 "plot_large_p_small_n_30_20_0_1_3.png"
5 20 4.89897948556636 4.27281638363719e-05 "plot_large_p_small_n_30_20_0_1_3.png"
6 1 6.32455532033676 7.4203485630158e-06 "plot_large_p_small_n_30_20_0_1_3.png"
6 2 6.32455532033676 0.000388529863253357 "plot_large_p_small_n_30_20_0_1_3.png"
6 3 4.24264068711928 4.64940163904443e-05 "plot_large_p_small_n_30_20_0_1_3.png"
6 4 10.770329614269 8.00091281645883e-05 "plot_large_p_small_n_30_20_0_1_3.png"
6 5 6.6332495807108 1.62924619094586e-05 "plot_large_p_small_n_30_20_0_1_3.png"
6 6 0 0 "plot_large_p_small_n_30_20_0_1_3.png"
6 7 13.4164078649987 0.866864669534583 "plot_large_p_small_n_30_20_0_1_3.png"
6 8 6.32455532033676 0.000705232278043168 "plot_large_p_small_n_30_20_0_1_3.png"
6 9 10.770329614269 0.0121636004835586 "plot_large_p_small_n_30_20_0_1_3.png"
6 10 6.6332495807108 6.81853071180657e-05 "plot_large_p_small_n_30_20_0_1_3.png"
6 11 6.6332495807108 8.65026329455911e-06 "plot_large_p_small_n_30_20_0_1_3.png"
6 12 6.16441400296898 0.030643722005135 "plot_large_p_small_n_30_20_0_1_3.png"
6 13 4.89897948556636 5.97814864719108e-07 "plot_large_p_small_n_30_20_0_1_3.png"
6 14 6.16441400296898 0.00461044813718477 "plot_large_p_small_n_30_20_0_1_3.png"
6 15 7.34846922834953 1.1020792881739e-05 "plot_large_p_small_n_30_20_0_1_3.png"
6 16 9.2736184954957 7.51579427758306e-06 "plot_large_p_small_n_30_20_0_1_3.png"
6 17 10 0.000996089754348641 "plot_large_p_small_n_30_20_0_1_3.png"
6 18 5.47722557505166 9.69115655227874e-06 "plot_large_p_small_n_30_20_0_1_3.png"
6 19 7.74596669241483 5.44357658493462e-05 "plot_large_p_small_n_30_20_0_1_3.png"
6 20 4.69041575982343 5.90206257458306e-05 "plot_large_p_small_n_30_20_0_1_3.png"
7 1 11.4017542509914 0.86685724918602 "plot_large_p_small_n_30_20_0_1_3.png"
7 2 11.4891252930761 0.866476139671329 "plot_large_p_small_n_30_20_0_1_3.png"
7 3 11.3137084989848 0.866818175518192 "plot_large_p_small_n_30_20_0_1_3.png"
7 4 6.92820323027551 0.866784660406418 "plot_large_p_small_n_30_20_0_1_3.png"
7 5 8.36660026534076 0.866848377072673 "plot_large_p_small_n_30_20_0_1_3.png"
7 6 13.4164078649987 0.866864669534583 "plot_large_p_small_n_30_20_0_1_3.png"
7 7 0 0 "plot_large_p_small_n_30_20_0_1_3.png"
7 8 10.770329614269 0.86615943725654 "plot_large_p_small_n_30_20_0_1_3.png"
7 9 9.79795897113271 0.854701069051024 "plot_large_p_small_n_30_20_0_1_3.png"
7 10 12.4899959967968 0.866796484227465 "plot_large_p_small_n_30_20_0_1_3.png"
7 11 8.71779788708135 0.866856019271288 "plot_large_p_small_n_30_20_0_1_3.png"
7 12 10.5830052442584 0.836220947529448 "plot_large_p_small_n_30_20_0_1_3.png"
7 13 10.770329614269 0.866864071719718 "plot_large_p_small_n_30_20_0_1_3.png"
7 14 10.9544511501033 0.862254221397398 "plot_large_p_small_n_30_20_0_1_3.png"
7 15 10.9544511501033 0.866853648741701 "plot_large_p_small_n_30_20_0_1_3.png"
